acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0.421,0.406,240800,0.517,0,0.0,7,0.123,-7.182,1,51,0.0245,153.732,0.388,1990
0.63,0.4920000000000001,261573,0.679,0,0.0,9,0.261,-8.631,1,31,0.0364,129.22899999999998,0.799,1972
0.276,0.529,212227,0.8909999999999999,0,0.0,4,0.0973,-5.029,1,42,0.0932,104.055,0.5329999999999999,2003
0.885,0.44,165067,0.399,0,0.0,7,0.39,-9.593,1,3,0.0419,174.31400000000005,0.7559999999999999,1938
0.701,0.795,161107,0.379,0,0.00299,6,0.103,-13.108,0,51,0.0354,131.984,0.7140000000000001,2007
0.995,0.399,135253,0.00402,0,0.955,1,0.103,-37.809,1,53,0.0404,67.194,0.149,2010
0.32,0.562,228947,0.463,0,0.0837,11,0.236,-11.399,1,47,0.0293,81.03,0.271,2003
0.134,0.453,279427,0.753,0,0.00031,1,0.111,-8.299,0,25,0.0911,163.148,0.84,1978
0.00247,0.456,175507,0.878,0,6.21e-05,2,0.632,-9.452,1,28,0.0501,127.439,0.241,1983
0.00116,0.653,257187,0.6679999999999999,0,0.00269,0,0.0731,-8.183,1,66,0.0881,160.048,0.711,2011
0.122,0.564,128537,0.343,0,0.000286,2,0.166,-14.678,1,0,0.0508,115.366,0.471,1940
0.0157,0.7959999999999999,277293,0.755,0,9.22e-06,9,0.303,-9.778,1,49,0.0453,92.831,0.8240000000000001,1992
0.248,0.331,269227,0.394,0,0.000282,11,0.127,-14.002,1,41,0.0295,96.433,0.181,1985
0.192,0.775,293400,0.857,0,0.0,8,0.268,-5.397,1,59,0.0354,100.02,0.856,2016
0.00774,0.293,658987,0.787,0,0.496,5,0.392,-8.841000000000003,1,44,0.0438,165.30700000000004,0.139,1981
0.982,0.5760000000000001,181840,0.156,0,0.00808,4,0.115,-14.689,0,0,0.071,76.54,0.746,1943
0.6659999999999999,0.772,49347,0.298,0,0.0,7,0.244,-11.651,1,17,0.0631,119.973,0.529,1965
0.383,0.194,188840,0.6859999999999999,0,0.0,0,0.3229999999999999,-7.066,1,15,0.0432,197.634,0.3229999999999999,1964
0.18,0.7929999999999999,180560,0.494,0,3.05e-05,7,0.175,-9.512,1,46,0.0294,104.193,0.71,1999
0.933,0.522,170000,0.293,0,8.669999999999999e-05,4,0.715,-11.082,1,31,0.0508,63.942,0.298,1975
0.0067,0.7,211480,0.469,0,0.0497,9,0.102,-6.982,0,39,0.0362,127.408,0.605,1984
0.0315,0.779,237200,0.7120000000000001,1,0.0,7,0.353,-9.162,1,52,0.357,88.042,0.495,1997
0.921,0.507,157040,0.7559999999999999,0,0.0214,9,0.15,-10.395,1,0,0.0891,113.101,0.778,1953
0.000919,0.508,240627,0.913,0,0.0,6,0.1,-2.644,1,49,0.0432,130.986,0.346,2006
0.8220000000000001,0.541,127000,0.346,0,0.0,3,0.311,-12.348,1,31,0.0308,121.135,0.617,1963
0.077,0.677,247200,0.484,0,4.75e-05,9,0.135,-10.505999999999998,0,62,0.0324,123.534,0.6970000000000001,1994
0.6759999999999999,0.672,530933,0.206,0,0.0,8,0.0454,-15.155,1,49,0.393,105.366,0.424,2007
0.952,0.228,936000,0.161,0,0.888,10,0.124,-17.008,1,36,0.0363,71.06,0.0954,1984
0.915,0.662,194467,0.8220000000000001,0,0.125,5,0.0853,-11.376,1,28,0.0293,119.936,0.963,1970
0.949,0.728,128747,0.517,0,0.0,1,0.657,-10.457,1,0,0.186,88.579,0.74,1949
0.473,0.5379999999999999,221373,0.536,0,0.0,3,0.18,-10.36,1,61,0.036,119.31,0.54,1968
0.883,0.743,74442,0.0282,0,0.0,0,0.163,-24.323,0,0,0.46,98.718,0.376,1944
0.276,0.831,150767,0.627,1,0.0,11,0.199,-6.614,0,66,0.176,108.042,0.76,2020
0.534,0.588,250107,0.785,0,0.0,1,0.193,-11.13,0,42,0.0604,103.618,0.742,1973
0.986,0.63,130573,0.1369999999999999,0,0.0013,1,0.113,-14.720999999999998,1,0,0.0364,148.845,0.6559999999999999,1942
0.0137,0.268,307853,0.578,0,0.00281,10,0.106,-7.796,1,57,0.0383,154.204,0.201,2012
0.148,0.6809999999999999,354613,0.627,0,0.00113,5,0.1689999999999999,-6.376,0,39,0.03,94.99,0.725,2006
0.28,0.596,286613,0.6859999999999999,0,0.00969,2,0.0726,-7.915,1,21,0.103,103.949,0.7290000000000001,1973
0.91,0.442,293800,0.364,0,0.0126,0,0.123,-12.468,1,48,0.0468,124.115,0.389,2011
0.988,0.186,155720,0.0804,0,0.5539999999999999,4,0.119,-23.683000000000003,1,0,0.0424,95.728,0.091,1927
0.326,0.715,151560,0.585,0,0.0,4,0.0439,-8.782,1,25,0.125,143.47299999999996,0.939,1976
0.168,0.496,300800,0.932,0,0.0043,2,0.954,-4.9030000000000005,1,24,0.0667,128.467,0.8370000000000001,1982
0.777,0.541,55213,0.682,0,0.946,5,0.381,-11.233,0,36,0.0664,130.375,0.5479999999999999,1971
0.973,0.346,161453,0.249,0,2.2e-06,2,0.153,-11.049,0,0,0.0323,97.107,0.186,1948
0.8370000000000001,0.288,231893,0.416,0,0.0,4,0.097,-9.176,1,49,0.0412,199.517,0.353,1977
0.0174,0.28,136720,0.966,0,2.13e-06,0,0.0647,-4.301,1,36,0.161,173.1,0.621,1993
0.994,0.682,191463,0.179,0,0.234,8,0.157,-11.806,1,0,0.503,97.501,0.769,1952
0.00364,0.393,161613,0.728,0,0.0,8,0.346,-5.3260000000000005,1,22,0.0387,87.714,0.8540000000000001,1968
0.294,0.733,100600,0.112,1,0.0,7,0.115,-18.283,1,0,0.934,106.268,0.8029999999999999,1935
0.029,0.38,225320,0.973,0,0.226,0,0.883,-10.722,1,28,0.0658,167.396,0.3229999999999999,1980
0.7190000000000001,0.573,176893,0.5589999999999999,0,0.0635,3,0.0482,-8.684,1,21,0.036,103.529,0.7120000000000001,1955
0.00136,0.642,308440,0.628,0,6.37e-05,6,0.38,-8.657,0,43,0.0287,130.122,0.8909999999999999,2010
0.685,0.589,252707,0.348,0,3.2e-06,2,0.0849,-11.032,1,63,0.038,119.374,0.28,1977
0.00228,0.878,228667,0.851,0,0.00125,7,0.0509,-8.971,1,52,0.232,99.014,0.404,1987
0.6970000000000001,0.278,177120,0.431,0,0.0,0,0.25,-9.661,1,23,0.0305,175.555,0.535,1968
1.22e-05,0.417,222726,0.84,0,0.58,4,0.278,-7.8610000000000015,1,44,0.032,98.649,0.255,1993
0.000213,0.609,177173,0.807,0,7.96e-05,11,0.585,-3.198,0,39,0.0429,125.108,0.5870000000000001,2003
